,영화 이름,이미지 링크,이미지 이름,영화 코드,영화 정보,상영타입,주연배우
34,트랜스포머 3,https://www.kobis.or.kr/upload/up_img/2011/06/mov_JC8C19_20110607154947_1.jpg,트랜스포머 3.jpg,20110659,"장편 | 일반영화 | 액션, 어드벤처 | 152분 0초 | 12세이상관람가 | 미국","필름,2D,3D,4D,IMAX",[주연] 조쉬 더하멜(Lt. 코널 윌리엄 레녹스) | 존 말코비치(브루스 ) | 로지 헌팅턴-휘틀리(칼리 ) | 샤이아 라보프(샘 윗윅키 ) | 패트릭 뎀시(딜런 )
35,히말라야,https://www.kobis.or.kr/common/mast/movie/2015/11/2f5a2256ca1349bfab56ac9fe579c025.jpg,히말라야.jpg,20136068,장편 | 일반영화 | 드라마 | 127분 55초 | 12세이상관람가 | 한국,"필름,2D",[주연] 황정민 | 정우
36,미션임파서블:고스트프로토콜,https://www.kobis.or.kr/common/mast/movie/2012/01/07e2e6f5a62e43caab477425e7bc114f.jpg,미션임파서블-고스트프로토콜.jpg,20112207,장편 | 일반영화 | 액션 | 132분 0초 | 15세이상관람가 | 미국,"필름,2D,4D,IMAX",[주연] 톰 크루즈 | 제레미 레너
37,밀정,https://www.kobis.or.kr/common/mast/movie/2016/08/df73c14652b34311af58723d9d9eece9.jpg,밀정.jpg,20159646,"장편 | 일반영화 | 액션 | 139분 55초 | 15세이상관람가 | 한국, 미국","2D,4D",[주연] 송강호 | 공유
38,최종병기 활,https://www.kobis.or.kr/upload/up_img/2011/08/mov_75HEGB_20110809145118_1.jpg,최종병기 활.jpg,20110302,"장편 | 일반영화 | 사극, 액션 | 122분 0초 | 15세이상관람가 | 한국","필름,2D,4D",[주연] 박해일(남이) | 류승룡(쥬신타) | 김무열(서군) | 문채원(자인)
39,써니,https://www.kobis.or.kr/upload/up_img/2011/04/mov_CG29F3_20110428110025_1.jpg,써니.jpg,20110193,"장편 | 일반영화 | 드라마, 코미디 | 124분 0초 | 15세이상관람가 | 한국","필름,2D",[주연] 유호정(나미) | 심은경(어린 나미) | 강소라(어린 춘화) | 고수희(장미) | 홍진희(진희) | 김민영 | 김선경 | 김보미(어린 복희) | 이연경(금옥) | 남보라(어린금옥) | 민효린 | 조민수(과거 사진 특별출연)
40,스파이더맨: 홈 커밍,https://www.kobis.or.kr/common/mast/movie/2017/05/07bd47fe45c644efa81fa3cd4511d1cb.jpg,스파이더맨- 홈 커밍.jpg,20167303,"장편 | 일반영화 | 액션, 어드벤처, SF | 133분 16초 | 12세이상관람가 | 미국","2D,3D,4D,IMAX",[주연] 톰 홀랜드 | 로버트 다우니 주니어 | 마이클 키튼
41,1987,https://www.kobis.or.kr/common/mast/movie/2017/12/e0e7359e53aa4f82846253fe152382a0.jpg,1987.jpg,20170590,장편 | 일반영화 | 드라마 | 129분 5초 | 15세이상관람가 | 한국,2D,[주연] 김윤석 | 하정우 | 유해진 | 김태리(연희) | 이희준(윤상삼 기자 )
42,베를린,https://www.kobis.or.kr/common/mast/movie/2013/01/35b62e362efc4ef08479f63b8f3fbcf9.jpg,베를린.jpg,20124083,"장편 | 일반영화 | 액션 | 120분 0초 | 15세이상관람가 | 한국, 독일","필름,2D,4D",[주연] 하정우(표종성) | 한석규(정진수) | 류승범(동명수) | 전지현(련정희)
43,마스터,https://www.kobis.or.kr/common/mast/movie/2016/11/f117d2d852374eb3bc768ba7a8c295f3.jpg,마스터.jpg,20161725,"장편 | 일반영화 | 액션, 범죄 | 142분 51초 | 15세이상관람가 | 한국",2D,[주연] 이병헌(진회장) | 강동원(김재명) | 김우빈(박장군)
44,터널,https://www.kobis.or.kr/common/mast/movie/2016/08/22b6cdf288114362a118ec2af1451afc.jpg,터널.jpg,20154910,장편 | 일반영화 | 드라마 | 126분 20초 | 12세이상관람가 | 한국,2D,[주연] 하정우 | 배두나 | 오달수
45,어벤져스,https://www.kobis.or.kr/common/mast/movie/2012/04/412d2ab2dd8f4fbcb5a3b7c51a437b7c.jpg,어벤져스.jpg,20124721,"장편 | 일반영화 | 액션, SF | 142분 0초 | 12세이상관람가 | 미국","필름,2D,3D,4D,IMAX",[주연] 로버트 다우니 주니어(토니 스타크/ 아이언 맨) | 스칼렛 요한슨(나타샤 로마노프/블랙 위도우) | 크리스 헴스워스(토르) | 크리스 에반스(스티브 로저/캡틴 아메리카) | 제레미 레너(호크 아이)
46,내부자들,https://www.kobis.or.kr/common/mast/movie/2015/11/450ca46c70da4a2eba7e3edbac46610a.jpg,내부자들.jpg,20149314,"장편 | 일반영화 | 범죄, 드라마 | 130분 6초 | 청소년관람불가 | 한국","필름,2D",[주연] 이병헌(안상구) | 조승우(우장훈) | 백윤식(이강희)
47,인천상륙작전,https://www.kobis.or.kr/common/mast/movie/2016/07/f949828764fa452fb7310fbb14beae2a.jpg,인천상륙작전.jpg,20156250,"장편 | 일반영화 | 전쟁, 드라마 | 110분 20초 | 12세이상관람가 | 한국","2D,3D",[주연] 이정재(장학수) | 이범수(림계진) | 리암 니슨(더글러스 맥아더)
48,럭키,https://www.kobis.or.kr/common/mast/movie/2016/09/3507a1f0d9e1453ebb2a695a0a528986.jpg,럭키.jpg,20153444,장편 | 일반영화 | 코미디 | 112분 37초 | 15세이상관람가 | 한국,2D,[주연] 유해진 | 이준(재성) | 조윤희 | 임지연
49,은밀하게 위대하게,https://www.kobis.or.kr/common/mast/movie/2013/05/50d9aa4e50cd452193dee0b3be57c13d.jpg,은밀하게 위대하게.jpg,20126672,"장편 | 일반영화 | 액션, 코미디, 드라마 | 123분 47초 | 15세이상관람가 | 한국","필름,2D",[주연] 김수현(원류환) | 박기웅(리해랑) | 이현우(리해진) | 손현주(김태원) | 신정근(이발소 박씨)
50,곡성,https://www.kobis.or.kr/common/mast/movie/2016/04/84d5c4b9085e4f2fa0da9628a641eb52.jpg,곡성.jpg,20140194,"장편 | 일반영화 | 미스터리, 스릴러, 드라마 | 156분 0초 | 15세이상관람가 | 한국, 미국","필름,2D",[주연] 곽도원(종구) | 황정민(일광) | 쿠니무라 준(외지인) | 천우희(무명) | 김환희(효진)
51,범죄도시,https://www.kobis.or.kr/common/mast/movie/2017/09/e0fa317fdf6c45d5a2eaf0e744b44b34.jpg,범죄도시.jpg,20172742,"장편 | 일반영화 | 범죄, 액션 | 121분 0초 | 청소년관람불가 | 한국",2D,[주연] 마동석(마석도) | 윤계상(장첸) | 조재윤 | 최귀화 | 김성규(양태)
52,늑대소년,https://www.kobis.or.kr/common/mast/movie/2012/12/6c88040cb38244c794106e474b1220cd.jpg,늑대소년.jpg,20124054,"장편 | 일반영화 | 멜로/로맨스, 드라마, 판타지 | 124분 0초 | 15세이상관람가 | 한국","필름,2D",[주연] 송중기(늑대소년) | 박보영(소녀)
53,군함도,https://www.kobis.or.kr/common/mast/movie/2017/06/4f201a5a8b344f2b96e2b1cf348c5358.jpg,군함도.jpg,20161481,"장편 | 일반영화 | 액션, 드라마 | 132분 11초 | 15세이상관람가 | 한국","필름,2D,4D",[주연] 황정민(이강옥) | 소지섭(최칠성) | 송중기(박무영) | 이정현(오말년) | 김수안(이소희)
54,미션 임파서블: 폴아웃,https://www.kobis.or.kr/common/mast/movie/2018/06/4f438d9e8f2c45ffbe666ced7631caa5.jpg,미션 임파서블- 폴아웃.jpg,20181181,"장편 | 일반영화 | 액션, 스릴러 | 147분 12초 | 15세이상관람가 | 미국","2D,3D,4D,IMAX",[주연] 톰 크루즈 | 레베카 퍼거슨 | 바네사 커비 | 미셸 모나한 | 헨리 카빌 | 안젤라 바셋 | 사이먼 페그 | 알렉 볼드윈
55,다크 나이트 라이즈,https://www.kobis.or.kr/common/mast/movie/2012/07/19814bb97b4b4ad29ae064f2e1c21a0c.jpg,다크 나이트 라이즈.jpg,20112703,"장편 | 일반영화 | 액션, 범죄, 스릴러 | 164분 0초 | 15세이상관람가 | 미국, 영국","필름,2D,4D,IMAX",[주연] 크리스찬 베일(브루스 웨인/배트맨) | 게리 올드만(짐 고든) | 앤 해서웨이(셀리나 카일) | 톰 하디(베인) | 조셉 고든 레빗(존 블레이크)
56,아저씨,https://www.kobis.or.kr/upload/up_img/2011/01/mov_01A4A5_20110131141059_1.jpg,아저씨.jpg,20100214,"장편 | 일반영화 | 액션, 드라마 | 119분 0초 | 청소년관람불가 | 한국","필름,2D",[주연] 원빈(차태식) | 김새론(소미)
57,사도,https://www.kobis.or.kr/common/mast/movie/2015/07/5d3f0399f0d94937805d9f56921ded2f.jpg,사도.jpg,20148846,장편 | 일반영화 | 사극 | 125분 24초 | 12세이상관람가 | 한국,"필름,2D",[주연] 송강호 | 유아인 | 문근영(혜경궁 홍씨 )
58,미션 임파서블: 로그네이션,https://www.kobis.or.kr/common/mast/movie/2015/06/eb8e2452b95945a292ba474154b9ea8d.jpg,미션 임파서블- 로그네이션.jpg,20157881,"장편 | 일반영화 | 액션, 스릴러, 어드벤처 | 131분 22초 | 15세이상관람가 | 미국","필름,2D,4D,IMAX",[주연] 톰 크루즈 | 제레미 레너 | 사이먼 페그 | 알렉 볼드윈 | 레베카 퍼거슨
59,킹스맨 : 시크릿 에이전트,https://www.kobis.or.kr/common/mast/movie/2015/02/ec1fdb0c357d405fb665d6f755a7b559.jpg,킹스맨 - 시크릿 에이전트.jpg,20140110,"장편 | 일반영화 | 액션, 스릴러 | 128분 28초 | 청소년관람불가 | 미국, 영국","필름,2D,4D,IMAX",[주연] 콜린 퍼스 | 태런 에저튼 | 사무엘 L. 잭슨 | 마이클 케인
60,연평해전,https://www.kobis.or.kr/common/mast/movie/2015/06/4fecc4c7adf0464db5510b72822b3133.jpg,연평해전.jpg,20134798,장편 | 일반영화 | 드라마 | 130분 0초 | 12세이상관람가 | 한국,"필름,2D,3D",[주연] 김무열(윤영하) | 진구(한상국) | 이현우(박동혁) | 이완
61,인셉션,https://www.kobis.or.kr/common/mast/movie/2023/04/42f3b3a8a0834ae7af705e6bdac0a287.jpg,인셉션.jpg,20100312,"장편 | 일반영화 | 드라마, 미스터리 | 147분 0초 | 12세이상관람가 | 미국","필름,2D,4D,IMAX",[주연] 레오나르도 디카프리오(코브)
62,레미제라블,https://www.kobis.or.kr/common/mast/movie/2012/12/954c99cb46704e08adc078b209fc3ebd.jpg,레미제라블.jpg,20128274,장편 | 일반영화 | 드라마 | 158분 0초 | 12세이상관람가 | 미국,"필름,2D,IMAX,DOLBYCINEMA",[주연] 휴 잭맨 | 러셀 크로우 | 앤 해서웨이 | 아만다 사이프리드 | 헬레나 본햄 카터
63,캡틴 마블,https://www.kobis.or.kr/common/mast/movie/2019/02/177a9a537a0746a0b77233979a8e5e86.jpg,캡틴 마블.jpg,20181877,"장편 | 일반영화 | 액션, 어드벤처, SF | 123분 31초 | 12세이상관람가 | 미국","2D,3D,4D,IMAX,ScreenX",[주연] 브리 라슨 | 사무엘 L. 잭슨 | 벤 멘델슨 | 주드 로
64,쥬라기 월드: 폴른 킹덤,https://www.kobis.or.kr/common/mast/movie/2018/05/0fc8085ed403419d831bde7f05908d1e.jpg,쥬라기 월드- 폴른 킹덤.jpg,20179086,"장편 | 일반영화 | 액션, 어드벤처, SF | 127분 36초 | 12세이상관람가 | 미국","2D,3D,4D,IMAX",[주연] 크리스 프랫 | 브라이스 달라스 하워드 | 제프 골드블럼
65,청년경찰,https://www.kobis.or.kr/common/mast/movie/2017/08/e85c68b0ad2942eaba23562d05dc8055.jpg,청년경찰.jpg,20162442,장편 | 일반영화 | 액션 | 108분 33초 | 15세이상관람가 | 한국,2D,[주연] 박서준(기준) | 강하늘(희열) | 성동일 | 박하선
66,숨바꼭질,https://www.kobis.or.kr/common/mast/movie/2013/08/afe5dee468b948a2b0f2def0ceb386c4.JPG,숨바꼭질.jpg,20136049,장편 | 일반영화 | 스릴러 | 107분 17초 | 15세이상관람가 | 한국,"필름,2D",[주연] 손현주 | 문정희 | 전미선(민지)
67,덕혜옹주,https://www.kobis.or.kr/common/mast/movie/2016/08/0d79aa5ddb5d491bb91720087a0dde56.jpg,덕혜옹주.jpg,20150979,"장편 | 일반영화 | 사극, 드라마 | 126분 57초 | 12세이상관람가 | 한국",2D,[주연] 손예진(덕혜옹주) | 박해일(김장한)
68,더 테러 라이브,https://www.kobis.or.kr/common/mast/movie/2013/07/381c7510cbf54a9abddabf8055efcb47.jpg,더 테러 라이브.jpg,20136052,"장편 | 일반영화 | 범죄, 기타 | 97분 50초 | 15세이상관람가 | 한국","필름,2D",[주연] 하정우(윤영화) | 이경영(차대은) | 전혜진(박정민) | 이다윗(박신우)
69,스파이더맨: 노 웨이 홈,https://www.kobis.or.kr/common/mast/movie/2021/12/51ede294d96647a7a99fcdf22943391c.jpg,스파이더맨- 노 웨이 홈.jpg,20210028,"장편 | 일반영화 | 액션, 어드벤처, SF | 148분 1초 | 12세이상관람가 | 미국","2D,4D,IMAX,ScreenX,DOLBYCINEMA",[주연] 톰 홀랜드(피터 파커/스파이더맨) | 젠데이아 콜먼(MJ) | 베네딕트 컴버배치(닥터 스트레인지) | 제이콥 배덜런(네드 리즈) | 존 파브로(해피 호건) | 마리사 토메이(메이 숙모)
70,쥬라기 월드,https://www.kobis.or.kr/common/mast/movie/2015/05/e833189575424e90afc4d889e3790526.jpg,쥬라기 월드.jpg,20098169,"장편 | 일반영화 | 액션, 어드벤처, SF | 124분 45초 | 12세이상관람가 | 미국","필름,2D,3D,4D,IMAX",[주연] 크리스 프랫 | 주디 그리어 | 브라이스 달라스 하워드 | 케이티 맥그라스 | 제이크 존슨 | 빈센트 도노프리오
71,의형제,https://www.kobis.or.kr/upload/up_img/cleansing/04/mov_20090904_3.jpg,의형제.jpg,20090904,"장편 | 일반영화 | 드라마, 액션 | 116분 0초 | 15세이상관람가 | 한국","필름,2D",[주연] 송강호(이한규) | 강동원(송지원)
72,감시자들,https://www.kobis.or.kr/common/mast/movie/2013/06/e646c6d1a0624235bea5e7605214ee51.jpg,감시자들.jpg,20122783,"장편 | 일반영화 | 범죄, 액션 | 118분 41초 | 15세이상관람가 | 한국","필름,2D",[주연] 설경구(황반장) | 정우성(제임스) | 한효주(하윤주) | 진경(이실장) | 이준호(다람쥐)
73,앤트맨과 와스프,https://www.kobis.or.kr/common/mast/movie/2018/05/9426c5d2daf04a069d971265aa8b80e7.jpg,앤트맨과 와스프.jpg,20180522,"장편 | 일반영화 | 액션, 어드벤처, SF | 118분 0초 | 12세이상관람가 | 미국","2D,3D,4D,IMAX",[주연] 폴 러드 | 에반젤린 릴리 | 마이클 더글라스 | 미셀 파이퍼 | 로렌스 피쉬번 | 해나 존-케이먼
74,닥터 스트레인지,https://www.kobis.or.kr/common/mast/movie/2016/09/ab85dec95b224ec09ff5c9290fdf9669.jpg,닥터 스트레인지.jpg,20163181,"장편 | 일반영화 | 액션, 어드벤처, 판타지 | 114분 47초 | 12세이상관람가 | 미국","2D,3D,4D,IMAX",[주연] 베네딕트 컴버배치 | 레이첼 맥아담스 | 틸다 스윈튼 | 매즈 미켈슨 | 치웨텔 에지오포
75,검은 사제들,https://www.kobis.or.kr/common/mast/movie/2015/10/ad3a0e370ecc46729f85b09cf9519fbd.jpg,검은 사제들.jpg,20145503,"장편 | 일반영화 | 미스터리, 드라마 | 108분 16초 | 15세이상관람가 | 한국","필름,2D",[주연] 김윤석 | 강동원
76,안시성,https://www.kobis.or.kr/common/mast/movie/2018/09/32533636c61e426d8733e25af3718890.jpg,안시성.jpg,20176122,"장편 | 일반영화 | 사극, 액션 | 135분 29초 | 12세이상관람가 | 한국","2D,4D",[주연] 조인성(양만춘) | 남주혁(사물) | 박성웅(당태종 이세민) | 김동진(군중 후시녹음 배우)
77,블랙 팬서,https://www.kobis.or.kr/common/mast/movie/2018/02/ef6b23bf8f2e47e595ce302a7ea1c357.jpg,블랙 팬서.jpg,20170561,"장편 | 일반영화 | 액션, 드라마, SF | 134분 22초 | 12세이상관람가 | 미국","2D,3D,4D,IMAX",[주연] 채드윅 보스만(티찰라 / 블랙 팬서 역)
78,더 킹,https://www.kobis.or.kr/common/mast/movie/2016/12/e3256ff235bf48b8ae0ae5d2b1b7e77e.jpg,더 킹.jpg,20151229,"장편 | 일반영화 | 범죄, 드라마 | 134분 27초 | 15세이상관람가 | 한국",2D,[주연] 조인성(박태수) | 정우성(한강식) | 배성우(양동철) | 류준열(최두일) | 김의성(김응수) | 이석호(2부 검사2)
79,완득이,https://www.kobis.or.kr/upload/up_img/2011/10/mov_34878H_20111012154825_1.jpg,완득이.jpg,20112695,장편 | 일반영화 | 드라마 | 107분 0초 | 12세이상관람가 | 한국,"필름,2D",[주연] 김윤석(동주 ) | 유아인
80,트랜스포머: 사라진 시대,https://www.kobis.or.kr/common/mast/movie/2014/05/54a70e1f3584411ea7acd35fd58cdce0.jpg,트랜스포머- 사라진 시대.jpg,20122021,"장편 | 일반영화 | 액션, SF, 어드벤처 | 164분 54초 | 12세이상관람가 | 미국","필름,2D,3D,4D,IMAX",[주연] 마크 월버그 | 니콜라 펠츠 | 잭 레이너 | 스탠리 투치 | 리빙빙
81,완벽한 타인,https://www.kobis.or.kr/common/mast/movie/2018/10/62db252db2824877811e09e0deb72598.jpg,완벽한 타인.jpg,20177538,"장편 | 일반영화 | 드라마, 코미디 | 115분 54초 | 15세이상관람가 | 한국",2D,[주연] 유해진 | 조진웅(석호) | 이서진(준모) | 염정아 | 김지수(예진) | 송하윤 | 윤경호(영배)
82,조커,https://www.kobis.or.kr/common/mast/movie/2023/10/077c2464ab6548fab62c0344dad30c8c.jpg,조커.jpg,20199950,"장편 | 일반영화 | 액션, 드라마, 스릴러 | 122분 56초 | 15세이상관람가 | 미국","2D,IMAX",[주연] 호아킨 피닉스 | 재지 비츠 | 로버트 드 니로 | 프란시스 콘로이 | 브렛 컬렌
83,월드 워 Z,https://www.kobis.or.kr/common/mast/movie/2013/06/f61cf2565e124280a94c682522d833d3.jpg,월드 워 Z.jpg,20122122,"장편 | 일반영화 | 드라마, 스릴러, SF, 액션, 어드벤처 | 115분 21초 | 15세이상관람가 | 미국","필름,2D,3D,4D",[주연] 브래드 피트(제리 레인) | 미레유 에노스(카린 레인) | 매튜 폭스
84,타워,https://www.kobis.or.kr/common/mast/movie/2012/12/972021ea942f4322ae90f87321ebe6f8.jpg,타워.jpg,20124039,장편 | 일반영화 | 드라마 | 121분 0초 | 12세이상관람가 | 한국,"필름,2D",[주연] 설경구(강영기 ) | 손예진(서윤희 ) | 김상경(이대호 ) | 차인표(조사장) | 조민아(이하나)
85,미녀와 야수,https://www.kobis.or.kr/common/mast/movie/2017/02/9904c07cca2045f480d1ca017b995796.jpg,미녀와 야수.jpg,20164721,"장편 | 일반영화 | 멜로/로맨스, 판타지, 뮤지컬 | 129분 6초 | 전체관람가 | 미국","2D,3D,4D,IMAX",[주연] 엠마 왓슨 | 댄 스티븐스 | 루크 에반스 | 이완 맥그리거 | 이안 맥켈런 | 엠마 톰슨 | 구구 바샤-로 | 케빈 클라인 | 스탠리 투치
86,독전,https://www.kobis.or.kr/common/mast/movie/2018/05/e82548375fb14a6392ed1b25a7573a2e.jpg,독전.jpg,20179383,"장편 | 일반영화 | 범죄, 액션 | 123분 20초 | 15세이상관람가 | 한국",2D,[주연] 조진웅(원호) | 류준열(락) | 김주혁(하림) | 김성령(오연옥) | 박해준(박선창) | 차승원(브라이언) | 진서연
87,쿵푸팬더 2,https://www.kobis.or.kr/upload/up_img/2011/05/mov_8572FJ_20110511134203_1.jpg,쿵푸팬더 2.jpg,20110511,"장편 | 일반영화 | 애니메이션, 액션, 어드벤처, 코미디, 가족 | 91분 0초 | 전체관람가 | 미국","필름,2D,3D,4D,IMAX","[주연] 더스틴 호프만(렛서팬더/사부, 시푸 ) | 잭 블랙(팬더곰, 포) | 안젤리나 졸리(호랑이, 타이그리스 목소리 ) | 성룡(원숭이,몽키 목소리)"
88,아쿠아맨,https://www.kobis.or.kr/common/mast/movie/2018/11/fae362376ea84de997b1da659a0f0855.jpg,아쿠아맨.jpg,20180290,"장편 | 일반영화 | 액션 | 143분 8초 | 12세이상관람가 | 미국, 호주","2D,3D,4D,IMAX,ScreenX,DOLBYCINEMA",[주연] 제이슨 모모아 | 앰버 허드 | 니콜 키드먼 | 패트릭 윌슨 | 윌렘 데포 | 돌프 룬드그렌
89,공작,https://www.kobis.or.kr/common/mast/movie/2018/07/d4dcdf6011a744c39470df852641fb67.jpg,공작.jpg,20179101,장편 | 일반영화 | 드라마 | 137분 6초 | 12세이상관람가 | 한국,2D,[주연] 황정민 | 이성민(리명운) | 조진웅(학성) | 주지훈
90,인사이드 아웃,https://www.kobis.or.kr/common/mast/movie/2015/06/ab2a8f185f6a492ca7bf20d3a660f626.jpg,인사이드 아웃.jpg,20151225,"장편 | 일반영화 | 애니메이션, 코미디 | 101분 41초 | 전체관람가 | 미국","필름,2D,3D,IMAX",[주연] 다이안 레인 | 에이미 포엘러 | 카일 맥라클란 | 민디 캘링 | 빌 헤이더
91,킹스맨: 골든 서클,https://www.kobis.or.kr/common/mast/movie/2017/08/86ba190a0ef34b96a26e2a09963dc724.jpg,킹스맨- 골든 서클.jpg,20175222,"장편 | 일반영화 | 액션, 어드벤처, 코미디 | 140분 49초 | 청소년관람불가 | 미국, 영국","2D,4D,IMAX",[주연] 콜린 퍼스 | 줄리안 무어 | 태런 에저튼 | 마크 스트롱 | 할리 베리 | 엘튼 존 | 채닝 테이텀 | 제프 브리지스
92,바람과 함께 사라지다,https://www.kobis.or.kr/common/mast/movie/2012/06/fb8fa0a9775d4c0587abea346143a2c4.jpg,바람과 함께 사라지다.jpg,20124067,"장편 | 일반영화 | 코미디, 사극 | 121분 0초 | 12세이상관람가 | 한국","필름,2D",[주연] 차태현(이덕무) | 오지호(백동수) | 민효린(백수련) | 성동일(장수균) | 고창석(홍석창) | 송종호(김재준) | 이채영(유설화) | 김길동(김철주) | 김향기(난이)
93,마션,https://www.kobis.or.kr/common/mast/movie/2015/10/582d2596420d470783b24a20379d31de.jpg,마션.jpg,20151383,"장편 | 일반영화 | 액션, 어드벤처, SF | 142분 0초 | 12세이상관람가 | 미국","필름,2D,3D,4D,IMAX",[주연] 맷 데이먼 | 제시카 차스테인 | 제프 다니엘스 | 케이트 마라 | 크리스틴 위그
94,토르: 라그나로크,https://www.kobis.or.kr/common/mast/movie/2017/10/b722797ef1d341979c2a3d3a8d8a0631.jpg,토르- 라그나로크.jpg,20175121,"장편 | 일반영화 | 액션, 어드벤처, 판타지, SF | 130분 21초 | 12세이상관람가 | 미국","2D,4D,IMAX",[주연] 크리스 헴스워스 | 톰 히들스턴 | 케이트 블란쳇 | 이드리스 엘바 | 제프 골드블럼 | 테사 톰슨 | 칼 어번 | 마크 러팔로 | 안소니 홉킨스
95,어메이징 스파이더맨,https://www.kobis.or.kr/common/mast/movie/2012/06/ed80b7d966f344a7b765c0b5e460725f.JPG,어메이징 스파이더맨.jpg,20126077,장편 | 일반영화 | 액션 | 136분 0초 | 12세이상관람가 | 미국,"필름,2D,3D,4D,IMAX",[주연] 앤드류 가필드 | 엠마 스톤 | 마틴 쉰 | 샐리 필드
96,"님아, 그 강을 건너지 마오",https://www.kobis.or.kr/common/mast/movie/2014/11/90ef48778a6445a5b9b5bf566ee81d3d.jpg,"님아, 그 강을 건너지 마오.jpg",20141111,"장편 | 예술,독립 영화 | 다큐멘터리 | 85분 37초 | 전체관람가 | 한국","필름,2D",[주연] 조병만 | 강계열
97,조선명탐정 : 각시투구꽃의 비밀,https://www.kobis.or.kr/upload/up_img/2011/01/mov_361BF9_20110112145341_1.jpg,조선명탐정 - 각시투구꽃의 비밀.jpg,20102414,"장편 | 일반영화 | 코미디, 액션 | 115분 0초 | 12세이상관람가 | 한국","필름,2D",[주연] 김명민(명탐정) | 한지민(한객주) | 오달수(개장수)
98,봉오동 전투,https://www.kobis.or.kr/common/mast/movie/2019/07/430796ad1cc04e148dfd3e87077a445e.jpg,봉오동 전투.jpg,20184462,"장편 | 일반영화 | 사극, 액션, 드라마 | 134분 31초 | 15세이상관람가 | 한국",2D,[주연] 유해진(황해철) | 류준열(이장하) | 조우진(마병구)
99,군도: 민란의 시대,https://www.kobis.or.kr/common/mast/movie/2014/07/d91a829fdf4a485e8f6dcfd86da339a0.jpg,군도- 민란의 시대.jpg,20123501,"장편 | 일반영화 | 사극, 액션 | 137분 28초 | 15세이상관람가 | 한국","필름,2D,4D",[주연] 하정우 | 강동원 | 조진웅(이태기) | 마동석 | 정만식(양 집사) | 김성균 | 주진모 | 이경영(땡추)
100,남산의 부장들,https://www.kobis.or.kr/common/mast/movie/2020/01/3243c69901854187b3481f4a0fb78b5d.jpg,남산의 부장들.jpg,20180939,장편 | 일반영화 | 드라마 | 113분 38초 | 15세이상관람가 | 한국,2D,[주연] 이병헌(김규평) | 이성민(박통) | 곽도원(박용각) | 이희준(곽상천) | 김소진(데보라 심)
101,라이온 킹,https://www.kobis.or.kr/common/mast/movie/2019/06/58d1d60084b649b7928cd6072c5c07de.jpg,라이온 킹.jpg,20175771,"장편 | 일반영화 | 어드벤처, 드라마, 가족 | 118분 7초 | 전체관람가 | 미국","2D,3D,4D,IMAX",[주연] 도날드 글로버 | 비욘세 놀즈 | 제임스 얼 존스 | 치웨텔 에지오포 | 세스 로건
102,범죄와의 전쟁: 나쁜놈들 전성시대,https://www.kobis.or.kr/common/mast/movie/2012/01/31d237f47ea54670a767420de90d550c.jpg,범죄와의 전쟁- 나쁜놈들 전성시대.jpg,20113557,"장편 | 일반영화 | 범죄, 드라마 | 133분 0초 | 청소년관람불가 | 한국","필름,2D",[주연] 최민식(최익현 ) | 하정우(최형배 )
103,주토피아,https://www.kobis.or.kr/common/mast/movie/2016/02/cf832840d27d42d195561df63bcd24db.jpg,주토피아.jpg,20155501,"장편 | 일반영화 | 애니메이션, 액션, 어드벤처 | 108분 25초 | 전체관람가 | 미국","2D,3D,4D",[주연] 지니퍼 굿윈 | 제이슨 베이트먼 | 샤키라
104,엣지 오브 투모로우,https://www.kobis.or.kr/common/mast/movie/2014/05/e2bc592da85f42598a602b071665e0c7.jpg,엣지 오브 투모로우.jpg,20148807,"장편 | 일반영화 | 액션, SF | 113분 18초 | 12세이상관람가 | 미국","필름,2D,3D,4D,IMAX",[주연] 톰 크루즈 | 에밀리 블런트 | 빌 팩스톤
105,신세계,https://www.kobis.or.kr/common/mast/movie/2020/05/059cf2d6f06c43ad9fcb00c9ba7eb0be.jpg,신세계.jpg,20124401,"장편 | 일반영화 | 범죄, 액션 | 134분 0초 | 청소년관람불가 | 한국","필름,2D",[주연] 이정재(이자성) | 최민식(강과장) | 황정민(정청)
106,신비한 동물사전,https://www.kobis.or.kr/common/mast/movie/2022/03/e3928d47d63842bcb4941b529d8a65c8.jpg,신비한 동물사전.jpg,20162365,"장편 | 일반영화 | 어드벤처, 가족, 판타지 | 132분 40초 | 12세이상관람가 | 미국, 영국","2D,3D,4D,IMAX",[주연] 에디 레드메인 | 콜린 파렐 | 캐서린 워터스턴 | 앨리슨 수돌 | 댄 포글러 | 사만다 모튼 | 젠 머레이
107,도가니,https://www.kobis.or.kr/upload/up_img/2011/09/mov_GA84HA_20110906081924_1.jpg,도가니.jpg,20112534,장편 | 일반영화 | 드라마 | 125분 0초 | 청소년관람불가 | 한국,"필름,2D",[주연] 정유미(서유진) | 공유
108,내 아내의 모든 것,https://www.kobis.or.kr/common/mast/movie/2012/04/2e225942a75b4aeea4ffaf5584ce23ad.jpg,내 아내의 모든 것.jpg,20113554,"장편 | 일반영화 | 코미디, 멜로/로맨스 | 121분 0초 | 15세이상관람가 | 한국","필름,2D",[주연] 임수정(정인) | 이선균(두현) | 류승룡(성기)
