영화 이름,이미지 링크,이미지 이름,영화 코드,영화 정보,상영타입,주연배우
극장판 짱구는 못말려: 아뵤! 쿵후 보이즈 ~라면 대란~,https://www.kobis.or.kr/common/mast/movie/2018/12/c8d7e55eb5d04d93a91d9ee370be85ec.jpg,극장판 짱구는 못말려- 아뵤! 쿵후 보이즈 ~라면 대란~.jpg,20183479,장편 | 일반영화 | 애니메이션 | 103분 38초 | 전체관람가 | 일본,2D,[주연] 박영남(짱구 (한국어 목소리)) | 강희선(엄마/맹구 (한국어 목소리)) | 김환진(아빠 (한국어 목소리)) | 여민정(짱아/철수 (한국어 목소리))
석조저택 살인사건,https://www.kobis.or.kr/common/mast/movie/2017/04/68c8bd72e06d460b91ca51299c65325b.jpg,석조저택 살인사건.jpg,20156708,장편 | 일반영화 | 스릴러 | 108분 32초 | 15세이상관람가 | 한국,2D,[주연] 고수(이석진/최승만) | 김주혁 | 문성근 | 박성웅 | 임화영
커플즈,https://www.kobis.or.kr/upload/up_img/2011/10/mov_5B9456_20111014135734_1.jpg,커플즈.jpg,20110612,"장편 | 일반영화 | 멜로/로맨스, 코미디 | 110분 0초 | 15세이상관람가 | 한국","필름,2D",[주연] 공형진(병찬) | 김주혁(유석) | 이윤지(애연) | 이시영(나리) | 오정세(복남)
미드나잇 인 파리,https://www.kobis.or.kr/common/mast/movie/2016/10/abae30ad618b429e8922e4979a7cab2b.jpg,미드나잇 인 파리.jpg,20126686,"장편 | 예술영화 | 코미디, 멜로/로맨스, 판타지 | 94분 0초 | 15세이상관람가 | 미국, 스페인","필름,2D",[주연] 오웬 윌슨 | 마리온 꼬띨라르 | 레이첼 맥아담스 | 애드리언 브로디
싱글라이더,https://www.kobis.or.kr/common/mast/movie/2017/01/6d31c4dfecb4431ea28bacd5bdb9b51c.jpg,싱글라이더.jpg,20161723,장편 | 일반영화 | 드라마 | 97분 13초 | 15세이상관람가 | 한국,2D,[주연] 이병헌(강재훈) | 공효진(이수진) | 안소희(지나(유진아))
오! 문희,https://www.kobis.or.kr/common/mast/movie/2020/08/234cb235d23745dbb90f52575853fefb.jpg,오! 문희.jpg,20193666,"장편 | 일반영화 | 코미디, 드라마 | 109분 30초 | 12세이상관람가 | 한국",2D,[주연] 나문희(오문희) | 이희준(두원) | 김예은(한재숙)
그녀,https://www.kobis.or.kr/common/mast/movie/2019/05/07c9b8b3e4444c47abb8fe63c84b3c29.jpg,그녀.jpg,20148748,"장편 | 예술영화 | 드라마, 멜로/로맨스 | 125분 57초 | 15세이상관람가 | 미국","필름,2D",[주연] 호아킨 피닉스 | 스칼렛 요한슨 | 에이미 아담스 | 루니 마라
오즈 그레이트 앤드 파워풀,https://www.kobis.or.kr/common/mast/movie/2013/01/ba420e0dfe934f4ab38c9f7d1c57397b.jpg,오즈 그레이트 앤드 파워풀.jpg,20122625,"장편 | 일반영화 | 판타지, 어드벤처, 액션 | 130분 0초 | 전체관람가 | 미국","필름,2D,3D,IMAX",[주연] 제임스 프랭코(오즈) | 미쉘 윌리엄스(마녀 글린다) | 레이첼 와이즈(마녀 이바노라) | 밀라 쿠니스(마녀 테오도라 )
극장판 포켓몬스터 베스트위시「큐레무 VS 성검사 케르디오」,https://www.kobis.or.kr/common/mast/movie/2012/12/d84d193527664c93aaa89107ab8f4977.jpg,극장판 포켓몬스터 베스트위시「큐레무 VS 성검사 케르디오」.jpg,20128247,장편 | 일반영화 | 애니메이션 | 72분 0초 | 전체관람가 | 일본,"필름,2D",[주연] 마츠모토 리카 | 오오타니 이쿠에 | 미야노 마모루
7호실,https://www.kobis.or.kr/common/mast/movie/2017/10/60fc54b69a49439d9588decdc562c7f9.jpg,7호실.jpg,20168754,장편 | 일반영화 | 코미디 | 100분 16초 | 15세이상관람가 | 한국,2D,[주연] 신하균 | 도경수
치외법권,https://www.kobis.or.kr/common/mast/movie/2015/07/4ef13c4fb4684a9493e075e5534239b9.jpg,치외법권.jpg,20155826,장편 | 일반영화 | 액션 | 103분 44초 | 15세이상관람가 | 한국,"필름,2D",[주연] 임창정 | 최다니엘(조유민) | 나현정(큐레이터)
짱구는 못말려 극장판 : 초시공! 태풍을 부르는 나의 신부,https://www.kobis.or.kr/upload/up_img/2011/04/mov_2EIC5J_20110421144829_1.jpg,짱구는 못말려 극장판 - 초시공! 태풍을 부르는 나의 신부.jpg,20110250,장편 | 일반영화 | 애니메이션 | 100분 0초 | 전체관람가 | 일본,"필름,2D",[주연] 야지마 아키코 | 나라하시 미키
덤보,https://www.kobis.or.kr/common/mast/movie/2019/03/5a4ae9fbe4ee41a99d7ca200e9feb636.jpg,덤보.jpg,20196025,"장편 | 일반영화 | 가족, 판타지 | 111분 48초 | 전체관람가 | 미국","2D,4D,IMAX",[주연] 콜린 파렐 | 마이클 키튼 | 대니 드비토 | 에바 그린
링컨: 뱀파이어 헌터,https://www.kobis.or.kr/common/mast/movie/2012/07/7c8ecfc3d92748c78dc5e387c75a7058.jpg,링컨- 뱀파이어 헌터.jpg,20125338,"장편 | 일반영화 | 액션, 스릴러, 공포(호러) | 105분 0초 | 청소년관람불가 | 미국","필름,2D,3D,4D",[주연] 벤자민 워커 | 도미닉 쿠퍼 | 루퍼스 스웰 | 메리 엘리자베스 윈스티드
아메리칸 스나이퍼,https://www.kobis.or.kr/common/mast/movie/2015/01/3a7cd131a55b41e4a46b4b3510f5c23e.jpg,아메리칸 스나이퍼.jpg,20143754,장편 | 일반영화 | 액션 | 132분 29초 | 청소년관람불가 | 미국,"필름,2D,IMAX",[주연] 브래들리 쿠퍼 | 시에나 밀러
러브 유어셀프 인 서울,https://www.kobis.or.kr/common/mast/movie/2018/12/6e664a0ae00f417b9ac3db6f5a5d204b.jpg,러브 유어셀프 인 서울.jpg,20185124,장편 | 일반영화 | 공연 | 111분 48초 | 전체관람가 | 한국,"2D,4D,ScreenX",[주연] 김남준 | 김석진 | 민윤기 | 정호석 | 박지민 | 김태형 | 전정국
숲속으로,https://www.kobis.or.kr/common/mast/movie/2014/12/c2a2c01bf75c4da9944b3af2f6d11c48.jpg,숲속으로.jpg,20143422,장편 | 일반영화 | 뮤지컬 | 124분 35초 | 전체관람가 | 미국,"필름,2D",[주연] 메릴 스트립 | 조니 뎁 | 에밀리 블런트 | 제임스 코든 | 안나 켄드릭 | 크리스 파인
자산어보,https://www.kobis.or.kr/common/mast/movie/2021/03/dbb2487fc9cc4566ae9f178eef80a538.jpg,자산어보.jpg,20197434,"장편 | 일반영화 | 사극, 드라마 | 126분 14초 | 12세이상관람가 | 한국",2D,[주연] 설경구(정약전) | 변요한(창대) | 이미은(뱃사공2)
하이힐,https://www.kobis.or.kr/common/mast/movie/2014/06/b242c5bdee53455a9ebdbad2427d949e.jpg,하이힐.jpg,20136062,"장편 | 일반영화 | 범죄, 액션 | 124분 46초 | 청소년관람불가 | 한국","필름,2D",[주연] 차승원(윤지욱) | 오정세(허곤) | 이솜(장미) | 김병옥(우정출연-진박사)
음치 클리닉,https://www.kobis.or.kr/common/mast/movie/2012/12/9d1ea74c14a44d1bb4127c2c9fc9fa84.jpg,음치 클리닉.jpg,20125406,"장편 | 일반영화 | 멜로/로맨스, 코미디 | 124분 0초 | 12세이상관람가 | 한국","필름,2D",[주연] 박하선(동주) | 윤상현(신홍)
맨발의 꿈,https://www.kobis.or.kr/upload/up_img/2011/02/mov_8G0A30_20110214181006_1.jpg,맨발의 꿈.jpg,20100210,"장편 | 일반영화 | 드라마 | 121분 0초 | 전체관람가 | 한국, 인도네시아, 일본","필름,2D",[주연] 박희순(김원광) | 고창석(박인기)
허스토리,https://www.kobis.or.kr/common/mast/movie/2018/06/5724341cede94b43b1e2e088b2fa9ab7.jpg,허스토리.jpg,20172469,장편 | 일반영화 | 드라마 | 120분 35초 | 12세이상관람가 | 한국,2D,[주연] 김희애(문정숙 사장) | 김해숙
브링 더 소울 : 더 무비,https://www.kobis.or.kr/common/mast/movie/2019/06/b5ef55af13c444e7a6f4f73a235a9e95.jpg,브링 더 소울 - 더 무비.jpg,20193275,장편 | 일반영화 | 기타 | 101분 9초 | 전체관람가 | 한국,2D,[주연] 김남준 | 김석진 | 민윤기 | 정호석 | 박지민 | 김태형 | 전정국
패딩턴 2,https://www.kobis.or.kr/common/mast/movie/2018/02/8ed6871e6bd74e0285c7823761235780.jpg,패딩턴 2.jpg,20178672,"장편 | 예술영화 | 코미디, 드라마 | 103분 51초 | 전체관람가 | 프랑스, 영국",2D,[주연] 벤 위쇼 | 휴 그랜트 | 브렌단 글리슨 | 샐리 호킨스
늑대아이,https://www.kobis.or.kr/common/mast/movie/2012/12/045ddf2ef7794219acf12207936c5951.jpg,늑대아이.jpg,20127494,"장편 | 예술영화 | 애니메이션, 판타지, 멜로/로맨스, 드라마, 어드벤처 | 117분 0초 | 전체관람가 | 일본","필름,2D",[주연] 미야자키 아오이 | 오사와 타카오
내 사랑,https://www.kobis.or.kr/common/mast/movie/2017/06/db76cba1364747c1b1e0f81426bc5843.jpg,내 사랑.jpg,20174801,"장편 | 예술영화 | 드라마, 멜로/로맨스 | 115분 50초 | 12세이상관람가 | 아일랜드, 캐나다",2D,[주연] 샐리 호킨스 | 에단 호크
미나문방구,https://www.kobis.or.kr/common/mast/movie/2013/05/cd60befc702e454497770704b2665c3e.jpg,미나문방구.jpg,20128691,"장편 | 일반영화 | 드라마, 코미디 | 106분 16초 | 전체관람가 | 한국","필름,2D",[주연] 최강희 | 봉태규
극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,https://www.kobis.or.kr/common/mast/movie/2017/06/83ad5c7b30e141849b04f081491d7a24.jpg,극장판 짱구는 못말려 - 습격!! 외계인 덩덩이.jpg,20178321,장편 | 일반영화 | 애니메이션 | 103분 6초 | 전체관람가 | 일본,2D,[주연] 박영남(짱구 목소리) | 양정화(덩덩이 목소리)
내일의 기억,https://www.kobis.or.kr/common/mast/movie/2021/04/6079e9cabb744e16b278158717a09733.jpg,내일의 기억.jpg,20194501,"장편 | 일반영화 | 미스터리, 스릴러 | 99분 20초 | 15세이상관람가 | 한국",2D,[주연] 김강우(선우) | 서예지(수진)
남영동1985,https://www.kobis.or.kr/common/mast/movie/2012/12/2f361e3da5ba42c59a388976a2718af0.1,남영동1985.jpg,20127546,"장편 | 예술,독립 영화 | 드라마 | 106분 0초 | 15세이상관람가 | 한국","필름,2D",[주연] 박원상(김종태) | 이경영(이두한) | 오지혜(장관 2)
에베레스트,https://www.kobis.or.kr/common/mast/movie/2015/09/9ec0cf80c78c4046b41f65f3f1a22724.jpg,에베레스트.jpg,20151421,"장편 | 일반영화 | 어드벤처, 드라마, 스릴러 | 121분 14초 | 12세이상관람가 | 미국, 영국","필름,2D,3D,IMAX",[주연] 제이슨 클락 | 조슈 브롤린 | 키이라 나이틀리 | 샘 워싱턴 | 제이크 질렌할
위자: 저주의 시작,https://www.kobis.or.kr/common/mast/movie/2016/10/46a9f407e0324f8f9c471d8c169213f2.jpg,위자- 저주의 시작.jpg,20161843,장편 | 일반영화 | 공포(호러) | 98분 56초 | 12세이상관람가 | 미국,2D,[주연] 엘리자베스 리저 | 애너리즈 바쏘 | 헨리 토마스
무서운 이야기,https://www.kobis.or.kr/common/mast/movie/2012/07/8fc40f29bf3c47c4a109d536399e6352.jpg,무서운 이야기.jpg,20124349,옴니버스 | 일반영화 | 공포(호러) | 108분 0초 | 청소년관람불가 | 한국,"필름,2D,4D","[주연] 김현수 | 노강민 | 진태현 | 최윤영 | 남보라(seg. 콩쥐, 팥쥐 - 박지) | 정은채 | 배수빈 | 나영희 | 김지영(앰뷸런스 - 엄마 ) | 김예원 | 조한철 | 유연석 | 김지원(여자)"
극장판 요괴워치: 염라대왕과 5개의 이야기다냥!,https://www.kobis.or.kr/common/mast/movie/2016/07/260b59d1c1fa4c0ab4db3dd17b16c0c5.jpg,극장판 요괴워치- 염라대왕과 5개의 이야기다냥!.jpg,20164521,장편 | 일반영화 | 애니메이션 | 93분 41초 | 전체관람가 | 일본,2D,[주연] 토마츠 하루카 | 유키 아오이 | 세키 토모카즈 | 코자쿠라 에츠코
킬러스,https://www.kobis.or.kr/upload/up_img/cleansing/66/mov_20100766_3.jpg,킬러스.jpg,20100766,"장편 | 일반영화 | 액션, 코미디, 멜로/로맨스 | 100분 0초 | 15세이상관람가 | 미국","필름,2D",[주연] 애쉬튼 커처 | 캐서린 헤이글
선 오브 갓,https://www.kobis.or.kr/common/mast/movie/2014/03/65ebd401000348458c877f3ea97f5db2.jpg,선 오브 갓.jpg,20147968,장편 | 일반영화 | 드라마 | 137분 52초 | 12세이상관람가 | 미국,"필름,2D",[주연] 디오고 모르가도 | 세바스찬 냅 | 다윈 쇼
링컨 차를 타는 변호사,https://www.kobis.or.kr/upload/up_img/2011/05/mov_I1080J_20110520103748_1.jpg,링컨 차를 타는 변호사.jpg,20110581,"장편 | 일반영화 | 범죄, 스릴러 | 118분 0초 | 15세이상관람가 | 미국","필름,2D",[주연] 라이언 필립 | 매튜 매커너히 | 조쉬 루카스 | 마리사 토메이
잭 라이언 : 코드네임 쉐도우,https://www.kobis.or.kr/common/mast/movie/2013/12/9c870ed2c5cf417783354bf50bd15fa8.jpg,잭 라이언 - 코드네임 쉐도우.jpg,20136337,"장편 | 일반영화 | 액션, 드라마, 스릴러 | 105분 23초 | 12세이상관람가 | 미국, 러시아","필름,2D,IMAX",[주연] 크리스 파인 | 키이라 나이틀리 | 케빈 코스트너 | 케네스 브래너
미드나잇 선,https://www.kobis.or.kr/common/mast/movie/2018/05/7828143d5ed8403c8ca9e00c242d42f2.jpg,미드나잇 선.jpg,20184845,장편 | 예술영화 | 멜로/로맨스 | 91분 31초 | 12세이상관람가 | 미국,2D,[주연] 벨라 손(케이티) | 패트릭 슈왈제네거(찰리)
그린랜드,https://www.kobis.or.kr/common/mast/movie/2020/09/85a830d6bc674bebbf1c2327f1ad6902.jpg,그린랜드.jpg,20204008,"장편 | 일반영화 | 액션, 스릴러 | 119분 52초 | 12세이상관람가 | 미국","2D,4D",[주연] 제라드 버틀러 | 모레나 바카린
스폰지밥 3D,https://www.kobis.or.kr/common/mast/movie/2015/02/c458ec2ea32449848eb90ab058ee499c.jpg,스폰지밥 3D.jpg,20149401,"장편 | 일반영화 | 애니메이션, 어드벤처, 코미디 | 92분 26초 | 전체관람가 | 미국","필름,2D,3D",[주연] 안토니오 반데라스 | 클랜시 브라운 | 톰 케니 | 전태열(스폰지밥 (한국어 목소리)) | 이인성(뚱이 (한국어 목소리)) | 최한(집게사장 (한국어 목소리))
사랑하기 때문에,https://www.kobis.or.kr/common/mast/movie/2016/12/13f984c17bf249fcb3381f89ead1ad73.jpg,사랑하기 때문에.jpg,20150966,"장편 | 일반영화 | 코미디, 멜로/로맨스 | 110분 0초 | 12세이상관람가 | 한국",2D,[주연] 차태현(이형) | 김유정(스컬리) | 서현진(현경)
희생부활자,https://www.kobis.or.kr/common/mast/movie/2017/10/331e8b9248c149f6a98cc42de3e03296.jpg,희생부활자.jpg,20154907,"장편 | 일반영화 | 미스터리, 스릴러 | 91분 23초 | 15세이상관람가 | 한국",2D,[주연] 김래원 | 김해숙 | 성동일 | 전혜진 | 장영남
헬보이,https://www.kobis.or.kr/common/mast/movie/2019/04/ef5f6e0d9e3b43f9a00e1762a9ea9c2c.jpg,헬보이.jpg,20185406,"장편 | 일반영화 | 액션, 어드벤처, 판타지 | 120분 40초 | 청소년관람불가 | 미국","2D,4D",[주연] 데이빗 하버 | 밀라 요보비치 | 이안 맥쉐인 | 대니얼 대 킴
아담스 패밀리,https://www.kobis.or.kr/common/mast/movie/2019/10/dc6598b836f145e99fcc2895624519f8.jpg,아담스 패밀리.jpg,20197279,"장편 | 일반영화 | 애니메이션, 코미디, 가족 | 86분 58초 | 전체관람가 | 미국, 영국, 캐나다",2D,[주연] 샤를리즈 테론(모티시아) | 클로이 모레츠(웬즈데이) | 오스카 아이삭(고메즈) | 핀 울프하드(퍽슬리) | 폼 클레멘티에프
옥자,https://www.kobis.or.kr/common/mast/movie/2017/06/9663c4e256854816975452fdaae789e9.jpg,옥자.jpg,20158485,"장편 | 일반영화 | 어드벤처, 액션, 드라마 | 120분 22초 | 12세이상관람가 | 미국",2D,[주연] 틸다 스윈튼 | 제이크 질렌할 | 폴 다노 | 안서현
라야와 마지막 드래곤,https://www.kobis.or.kr/common/mast/movie/2021/02/67343ffa8f074831b56e48f1a76d8c8f.jpg,라야와 마지막 드래곤.jpg,20200263,"장편 | 일반영화 | 애니메이션, 액션, 어드벤처 | 114분 6초 | 전체관람가 | 미국","2D,4D,IMAX,DOLBYCINEMA",[주연] 켈리 마리 트란 | 아콰피나 | 산드라 오 | 대니얼 대 킴 | 젬마 찬
블레이드 러너 2049,https://www.kobis.or.kr/common/mast/movie/2017/08/52ea1344eb2d46eaab35d852258df26c.jpg,블레이드 러너 2049.jpg,20168282,"장편 | 일반영화 | SF, 액션 | 163분 14초 | 15세이상관람가 | 미국","2D,IMAX,DOLBYCINEMA",[주연] 라이언 고슬링(K) | 해리슨 포드(릭 데카드) | 아나 디 아르마스(조이) | 실비아 획스(러브) | 자레드 레토(니안더 월레스)
극적인 하룻밤,https://www.kobis.or.kr/common/mast/movie/2015/10/0d7fdd2d1b0d411fbab71f6c235e6956.jpg,극적인 하룻밤.jpg,20157501,"장편 | 일반영화 | 멜로/로맨스, 코미디 | 107분 22초 | 청소년관람불가 | 한국","필름,2D",[주연] 윤계상(정훈) | 한예리(정시후) | 박효주(주연)
"극장판 포켓몬스터 베스트위시: 신의 속도 게노세크트, 뮤츠의 각성",https://www.kobis.or.kr/common/mast/movie/2014/01/883e646e20cf4ad19167fbb07db9a322.jpg,"극장판 포켓몬스터 베스트위시- 신의 속도 게노세크트, 뮤츠의 각성.jpg",20134592,"장편 | 일반영화 | 애니메이션, 어드벤처 | 94분 21초 | 전체관람가 | 일본","필름,2D",[주연] 이선호(지우 목소리 ) | 장경희(아이리스 목소리 ) | 남도형(덴트 목소리 )
아기배달부 스토크,https://www.kobis.or.kr/common/mast/movie/2016/11/e8d069c951b64bad956b23a643a7e068.jpg,아기배달부 스토크.jpg,20163884,장편 | 일반영화 | 애니메이션 | 86분 50초 | 전체관람가 | 미국,"2D,3D",[주연] 앤디 샘버그 | 켈시 그래머 | 제니퍼 애니스턴 | 티 버렐
뮨: 달의 요정,https://www.kobis.or.kr/common/mast/movie/2021/02/57c2ec4af1f64dc396c4e99afd79bc22.jpg,뮨- 달의 요정.jpg,20151815,장편 | 예술영화 | 애니메이션 | 85분 24초 | 전체관람가 | 프랑스,"필름,2D,3D",[주연] 조슈아 J. 발라드 | 오마 사이
빅풋 주니어,https://www.kobis.or.kr/common/mast/movie/2017/07/fabb445889344cf79271bbe9c4bf8b40.jpg,빅풋 주니어.jpg,20178641,"장편 | 일반영화 | 애니메이션, 어드벤처, 가족 | 91분 38초 | 전체관람가 | 벨기에, 프랑스","2D,3D",[주연] 우정신 | 임채헌
검우강호,https://www.kobis.or.kr/upload/up_img/cleansing/79/mov_20100979_3.jpg,검우강호.jpg,20100979,"장편 | 일반영화 | 액션 | 112분 0초 | 15세이상관람가 | 홍콩, 중국, 미국","필름,2D",[주연] 정우성 | 양자경 | 서희원 | 여문락
도리화가,https://www.kobis.or.kr/common/mast/movie/2015/11/ebbdd4e9bdf746f6a1186bcd6bc44a7d.jpg,도리화가.jpg,20140144,"장편 | 일반영화 | 사극, 드라마 | 109분 19초 | 12세이상관람가 | 한국","필름,2D",[주연] 류승룡(신재효) | 배수지(진채선) | 송새벽 | 김남길
세상에서 가장 아름다운 이별,https://www.kobis.or.kr/upload/up_img/2011/04/mov_6E9A42_20110406092344_1.jpg,세상에서 가장 아름다운 이별.jpg,20119627,장편 | 일반영화 | 드라마 | 125분 0초 | 15세이상관람가 | 한국,"필름,2D",[주연] 김갑수(정철) | 서영희(신선애 ) | 배종옥(인희)
